Sat,7,12,14,14,15,13,14,3,1
Sun,28,32,29,38,44,35,31,37,39
Mon,7,15,16,19,23,15,12,19,4
Tue,29,29,33,30,48,33,32,41,39
Wed,24,35,38,44,50,34,33,37,40
Thur,25,39,46,49,48,44,47,51,46
Fri,23,28,29,40,49,48,51,53,39
Sat,6,8,11,13,16,13,14,3,4
Sun,29,31,30,31,50,35,31,41,37
Mon,4,13,18,17,21,16,13,16,6
Tue,27,30,34,32,49,32,31,40,39
Wed,26,36,38,37,43,38,33,35,39
Thur,24,36,48,58,49,43,45,58,51
Fri,22,26,29,45,48,50,51,58,37
Sat,7,9,13,13,15,11,12,3,4
Sun,29,30,37,33,49,35,32,40,40
Mon,9,14,16,21,21,18,14,17,6
Tue,28,29,32,36,51,35,31,41,40
Wed,26,34,36,38,48,36,31,43,40
Thur,28,38,46,56,45,44,46,54,52
Fri,23,30,34,42,47,48,50,51,39
Sun,27,34,34,34,51,33,32,42,40
Sat,3,8,11,17,17,14,12,3,1
Mon,9,15,16,21,21,17,14,18,4
Tue,25,29,38,37,51,35,31,34,40
Wed,26,36,38,43,48,37,34,36,39
Thur,28,35,43,51,51,43,45,51,52
Fri,21,26,31,42,45,51,50,55,39
Sat,3,12,12,13,17,14,14,5,3
Sun,28,34,35,34,47,34,33,40,37
Mon,9,13,15,20,23,17,14,16,4
Tue,29,32,33,36,47,34,32,41,38
Wed,24,34,35,37,44,38,31,43,40
Thur,29,37,48,52,45,45,46,53,46
Fri,21,29,29,48,47,51,52,59,40
Sat,4,10,12,15,15,14,13,3,2
Mon,9,15,15,18,21,18,12,16,4
Sun,24,28,37,31,46,32,31,41,39
Tue,29,30,37,37,45,35,31,42,37
Wed,24,33,38,42,48,37,33,35,40
Thur,29,35,40,50,50,44,45,49,52
Fri,23,30,34,42,47,51,52,55,39
Sat,3,10,13,13,16,12,13,6,1
Sun,25,31,31,29,50,33,32,41,39
Mon,4,12,18,21,21,17,12,16,6
Tue,24,29,38,36,44,35,33,41,40
Wed,25,36,38,37,47,35,33,34,41
Thur,26,37,46,51,51,43,45,55,53
Fri,24,29,35,40,49,48,50,55,37
Sat,7,13,14,15,17,13,12,5,3
Sun,26,32,33,33,46,33,31,35,39
Mon,8,14,16,20,21,16,12,17,5
Tue,27,31,38,38,44,35,31,37,39
Wed,26,35,38,44,44,33,33,42,39
Thur,29,39,47,56,44,43,47,51,50
Fri,24,29,29,39,46,50,50,57,38
Sun,29,32,30,35,48,34,32,35,37
Sat,2,13,11,13,16,14,12,3,3
Mon,9,13,15,18,23,15,14,18,5
Tue,28,32,32,38,44,33,33,36,40
Wed,24,33,34,38,49,33,33,41,41
Thur,25,36,43,50,51,42,46,50,51
Fri,24,30,32,39,50,50,52,54,38
Sat,7,10,13,14,17,14,12,6,3
Sun,28,31,35,35,48,32,31,43,37
Mon,6,14,18,19,21,18,12,15,5
Tue,26,29,36,30,47,32,31,42,40
Wed,25,33,34,45,50,36,31,41,39
Thur,24,39,44,49,51,44,46,51,47
Fri,22,29,26,45,47,48,52,56,38
Sat,6,12,14,16,16,11,14,6,3
Sun,27,33,31,38,50,34,33,37,39
Mon,9,17,15,21,22,15,13,18,4
Tue,26,28,29,31,46,33,33,41,40
Wed,24,34,37,40,48,38,33,37,41
Thur,29,34,43,57,47,42,45,56,44
Fri,21,26,28,41,46,49,50,54,38
Sat,5,13,13,15,15,11,13,2,4
Sun,24,29,38,36,49,32,31,39,39
Mon,9,12,15,21,23,17,14,15,4
Tue,25,28,37,36,49,33,33,34,39
Thur,25,38,44,51,44,43,45,52,51
Wed,25,35,35,41,48,36,33,40,39
Fri,19,30,27,40,45,48,50,54,40
Sat,2,9,12,13,16,14,14,5,4
Tue,29,29,37,29,50,35,31,41,40
Sun,29,32,30,30,48,33,32,42,40
Mon,4,12,16,17,23,15,13,15,7
Wed,24,33,37,37,48,33,34,39,42
Thur,28,38,47,54,48,42,46,58,48
Fri,22,24,27,46,50,49,51,57,37
Sat,3,10,12,16,15,11,14,3,4
Sun,24,32,37,30,50,33,33,38,39
Mon,9,12,18,17,22,16,14,15,6
Tue,27,28,37,38,45,32,32,37,37
Wed,24,34,37,39,47,38,32,38,40
Thur,24,39,43,58,49,42,45,50,53
Fri,19,28,30,47,52,51,50,52,40
Sat,7,12,11,13,16,14,14,5,3
Sun,27,33,33,32,46,33,32,38,39
Mon,6,12,17,20,21,16,13,19,6
Tue,25,32,32,33,50,33,31,42,39
Wed,26,36,34,41,49,36,32,37,39
Fri,21,30,30,45,50,49,50,58,38
Thur,25,37,39,53,51,44,47,50,51
Sat,6,12,13,16,15,14,13,3,3
Sun,29,32,37,38,47,35,32,37,37
Mon,4,16,17,20,23,16,14,18,5
Tue,26,29,38,31,48,32,32,43,40
Wed,25,34,37,43,49,37,34,42,40
Thur,29,39,44,49,51,45,45,51,47
Fri,23,28,26,47,49,51,50,55,38
Sat,2,12,11,13,15,12,14,6,3
Mon,5,16,18,20,21,17,13,16,6
Sun,24,34,33,32,44,35,32,35,40
Tue,27,29,37,30,47,35,33,34,39
Wed,25,35,38,38,43,37,33,40,39
Thur,25,39,46,57,49,45,45,53,52
Fri,19,28,28,47,45,51,52,58,38
Sat,5,12,11,15,17,13,13,3,4
Sun,28,32,32,34,46,35,32,37,38
Mon,9,17,18,18,23,16,14,19,6
Tue,26,30,32,35,48,35,33,35,37
Wed,24,32,37,43,47,34,33,41,40
Thur,25,36,39,53,48,43,45,51,49
Fri,23,25,27,45,50,51,51,58,40
Sat,4,11,12,15,16,13,13,3,3
Sun,26,34,37,29,50,34,32,35,38
Mon,4,14,17,19,23,15,13,19,4
Tue,28,29,38,32,51,33,31,35,37
Wed,25,32,37,41,50,37,33,37,41
Thur,27,39,41,54,44,43,46,54,47
Fri,20,29,27,46,50,49,50,57,40
Sat,2,11,11,17,15,14,14,4,3
Sun,24,28,32,36,49,33,31,36,39
Mon,8,15,15,21,21,18,14,16,4
Tue,25,34,37,30,50,35,31,43,37
Wed,25,33,34,42,49,35,32,42,40
Thur,27,37,46,51,49,45,46,50,52
Fri,23,28,30,45,47,48,50,52,40
Sat,7,13,11,17,17,12,14,4,2
Sun,29,34,30,32,49,32,33,39,40
Mon,6,16,16,19,23,18,13,18,5
Tue,27,28,32,38,44,34,32,35,38
Wed,24,35,35,43,50,38,31,40,39
Thur,28,40,40,54,51,44,47,55,53
Fri,24,28,30,40,52,49,51,53,39
Sat,3,12,12,13,15,13,14,6,4
Sun,28,30,30,37,48,32,31,34,37
Mon,4,17,16,18,23,16,14,17,5
Tue,25,30,32,31,50,32,32,37,40
Wed,25,36,36,45,47,37,32,36,39
Thur,26,40,41,55,45,44,45,49,52
Fri,22,27,31,39,52,49,51,52,37
Sat,2,12,13,14,15,13,14,6,2
Sun,28,34,37,31,46,32,33,38,39
Mon,4,14,18,17,23,17,12,17,5
Tue,28,32,38,35,50,32,33,34,38
Wed,24,34,36,40,49,38,33,35,42
Thur,29,39,41,58,46,44,46,49,52
Fri,19,28,30,48,46,51,52,54,38
Sat,7,11,12,17,16,12,13,6,2
Sun,29,29,31,35,49,34,32,40,37
Mon,8,17,18,19,23,16,13,15,5
Tue,24,30,37,35,51,34,32,39,38
Thur,26,38,43,55,49,44,45,51,52
Wed,24,34,36,40,45,37,31,37,39
Fri,20,26,30,46,49,50,50,50,37
Sat,3,11,12,17,17,13,13,5,4
Sun,28,29,32,38,49,34,31,42,37
Mon,7,12,17,18,22,15,14,16,4
Tue,24,28,33,29,46,32,31,40,37
Wed,25,32,38,41,45,35,34,38,39
Thur,27,36,44,52,49,44,45,51,48
Fri,24,27,35,41,50,51,51,50,38
Sat,7,9,11,14,16,14,13,2,2
Sun,27,28,31,31,51,33,31,39,38
Mon,5,16,15,20,23,16,12,18,7
Tue,28,28,29,38,44,34,33,34,37
Wed,24,35,36,45,47,35,33,38,40
Thur,27,38,45,55,48,44,45,56,48
Fri,19,29,26,44,51,49,52,52,38
Sat,5,11,11,13,17,13,12,5,4
Sun,24,28,29,36,48,34,32,35,39
Mon,8,12,18,18,23,16,13,17,7
Tue,29,31,38,31,46,33,32,34,37
Wed,24,35,37,43,43,34,32,43,39
Thur,24,34,47,55,46,42,45,52,49
Fri,24,26,27,48,47,49,52,51,39
Sat,6,8,11,16,16,13,13,3,4
Sun,24,30,31,30,51,35,31,34,39
Mon,6,17,15,17,21,16,13,18,7
Tue,25,33,31,34,50,35,32,40,39
Wed,24,36,34,44,50,34,32,40,39
Thur,25,35,44,54,46,42,45,49,48
Fri,21,28,32,43,46,49,52,56,37
Sat,4,10,11,17,16,12,12,3,1
Sun,26,34,30,35,50,33,32,36,37
Mon,7,16,15,17,21,15,14,18,5
Tue,29,33,37,38,44,33,31,39,37
Wed,26,36,34,36,48,33,32,36,41
Thur,26,38,39,55,50,42,46,54,51
Fri,23,27,28,47,47,50,51,52,38
Sat,2,11,13,16,16,13,12,3,4
Sun,25,31,36,33,44,32,33,39,37
Mon,9,15,16,19,23,16,12,18,7
Tue,25,34,37,30,45,32,33,35,38
Wed,24,32,38,40,45,38,34,34,39
Thur,28,36,40,54,50,44,47,51,46
Fri,22,26,35,42,52,50,50,58,37
Sat,5,11,11,14,15,12,13,5,2
Sun,24,30,30,36,45,32,33,40,38
Mon,6,14,17,21,22,18,12,16,5
Tue,29,34,29,33,49,33,32,37,39
Wed,26,36,36,39,44,36,32,41,40
Thur,27,40,43,52,48,43,47,49,50
Fri,22,27,30,41,49,50,50,59,39
Sat,3,13,11,15,17,12,12,3,4
Sun,25,34,36,35,47,35,32,37,39
Mon,6,14,15,18,23,18,14,19,4
Tue,25,28,30,36,50,35,32,34,38
Wed,24,32,34,41,44,34,33,40,40
Thur,27,39,39,50,45,42,47,50,44
Fri,19,28,28,40,46,51,51,59,37
Sat,5,12,12,13,15,11,13,2,1
Sun,26,34,38,38,46,35,31,42,38
Mon,8,15,15,17,22,16,12,18,6
Tue,26,32,32,33,44,34,33,41,38
Wed,25,36,35,40,45,38,32,42,42
Thur,25,36,42,52,46,44,47,54,52
Fri,23,28,33,42,51,51,50,57,40
Sat,2,12,12,16,16,13,13,2,3
Sun,25,30,35,37,50,32,32,40,38
Mon,5,13,16,18,21,15,13,17,6
Tue,27,31,36,33,44,33,31,35,38
Wed,25,36,35,38,49,37,34,40,42
Thur,24,39,39,55,47,45,45,52,47
Fri,20,26,32,46,51,48,51,50,37
Sat,7,10,11,16,15,11,13,6,1
Sun,29,32,29,36,49,34,33,34,37
Mon,9,13,15,20,23,15,13,17,6
Tue,28,29,35,36,44,35,31,40,38
Wed,26,34,36,41,49,34,34,36,42
Thur,25,40,42,58,46,43,45,54,49
Fri,24,27,26,47,52,48,51,59,37
Sat,4,10,11,17,15,13,13,4,4
Sun,27,30,37,36,46,32,31,39,38
Mon,6,12,15,18,22,16,12,19,5
Tue,28,31,30,37,48,34,31,36,39
Wed,26,36,38,45,46,36,31,38,42
Thur,25,37,45,56,47,45,47,57,49
Fri,23,28,27,43,45,48,52,53,40
Sat,4,8,11,15,15,13,14,5,1
Sun,25,34,36,32,46,33,31,34,39
Mon,4,14,15,21,22,18,14,19,4
Tue,27,31,38,32,48,32,31,41,39
Wed,24,33,38,40,48,33,31,38,39
Thur,27,40,39,53,51,44,47,53,49
Fri,19,27,29,39,51,49,50,54,39
Sat,4,10,13,15,15,13,12,3,1
Sun,26,34,36,38,45,33,33,34,37
Mon,8,12,15,19,21,15,12,17,5
Tue,24,29,33,38,51,34,32,36,39
Wed,26,33,36,36,45,35,31,37,39
Thur,27,37,45,49,45,42,45,50,48
Fri,21,26,30,42,52,50,51,59,39
Sat,4,12,14,15,17,13,12,6,1
Sun,28,32,34,29,47,34,33,43,38
Mon,4,12,17,18,23,17,13,19,6
Tue,27,30,36,34,47,32,33,36,40
Wed,26,34,34,36,45,37,33,35,39
Thur,28,39,45,54,45,42,46,49,50
Fri,22,24,32,44,51,48,51,56,40
Sat,4,12,14,16,15,12,12,4,2
Sun,27,30,34,33,49,33,32,43,39
Mon,9,13,17,19,22,15,14,19,6
Tue,24,34,37,34,47,34,32,41,40
Wed,25,32,35,38,44,38,33,34,40
Thur,24,39,41,57,47,43,47,53,53
Fri,22,30,34,46,46,50,51,51,38
Sat,2,10,14,17,16,14,12,5,3
Sun,26,33,36,38,46,33,33,38,40
Mon,7,12,17,20,22,18,13,17,5
Tue,26,33,31,36,51,33,31,35,37
Wed,26,32,36,36,48,36,32,40,42
Thur,25,36,48,58,45,44,46,49,51
Fri,19,26,28,39,47,49,52,53,37
Sat,5,9,11,13,17,11,14,6,1
Sun,24,29,35,29,49,33,32,35,39
Tue,24,31,30,37,47,33,31,36,39
Mon,4,13,18,19,23,16,12,17,4
Wed,24,32,35,43,49,37,31,38,39
Thur,25,36,40,50,45,45,46,57,46
Fri,24,24,26,45,50,48,52,58,38
Sat,2,13,11,17,16,13,13,5,1
Sun,29,33,36,38,47,34,32,40,37
Mon,6,12,16,19,21,17,14,18,6
Tue,27,34,34,35,51,35,33,36,37
Wed,26,36,38,41,47,38,31,37,40
Thur,25,36,47,49,45,45,45,58,52
Fri,19,26,35,41,49,51,50,50,38
Sat,4,10,14,17,16,11,14,6,3
Sun,29,32,34,32,47,33,32,39,39
Mon,7,16,18,17,21,15,14,15,7
Tue,26,32,38,38,47,32,31,37,40
Wed,24,34,37,43,45,37,32,36,39
Thur,25,39,43,58,44,44,46,55,53
Fri,20,26,26,40,46,51,52,50,40
Sat,6,8,13,16,15,12,12,4,2
Sun,27,29,29,34,47,34,31,43,38
Mon,5,16,15,21,21,17,13,16,4
Tue,26,31,33,37,51,34,33,38,39
Wed,25,32,35,44,48,35,34,35,39
Thur,28,39,41,51,49,43,45,52,50
Fri,19,26,34,44,45,49,50,54,37
Sat,5,9,12,14,16,12,12,4,1
Sun,26,34,37,36,45,35,32,39,38
Mon,9,13,16,19,21,17,14,16,6
Tue,29,34,35,35,51,33,33,37,39
Wed,24,33,34,40,50,37,34,40,41
Thur,28,36,47,50,47,42,45,56,50
Fri,22,27,33,41,52,50,50,57,40
Sat,3,13,11,16,17,13,13,5,4
Sun,25,31,30,29,47,32,31,43,38
Mon,5,15,15,20,23,15,13,18,4
Tue,29,31,30,33,48,35,33,38,38
Thur,29,40,39,49,48,42,46,54,48
Wed,25,32,38,42,44,34,33,38,39
Fri,24,27,32,48,50,48,52,51,40
Sat,7,8,12,14,16,14,13,5,4
Sun,27,32,30,30,44,33,33,35,40
Mon,7,12,18,20,23,17,14,18,5
Tue,25,34,38,38,44,33,32,40,39
Wed,25,33,37,42,48,34,32,42,41
Thur,25,34,47,56,45,45,45,58,51
Fri,21,28,35,46,48,48,52,51,38
Sat,6,10,14,14,15,11,12,6,1
Sun,26,33,30,30,50,34,31,38,39
Mon,7,15,17,21,23,15,14,17,7
Tue,26,32,35,32,45,35,32,39,40
Wed,24,33,36,40,48,37,32,37,40
Thur,25,34,47,50,45,42,47,51,48
Fri,23,30,29,41,52,48,50,58,38
Sat,7,12,12,17,15,13,12,3,4
Sun,24,31,34,37,46,34,32,42,39
Mon,9,17,15,18,23,16,12,17,5
Tue,26,28,37,33,44,34,33,38,37
Wed,24,32,38,41,43,34,34,41,39
Thur,24,36,39,54,47,45,47,51,49
Fri,21,25,27,41,48,51,51,55,38
Sat,4,9,13,14,15,14,13,2,1
Sun,26,32,37,31,49,32,31,43,37
Mon,9,14,18,21,22,16,14,15,4
Tue,25,31,35,32,46,35,32,39,38
Wed,24,32,38,43,43,34,31,40,40
Thur,28,34,41,50,45,42,45,56,47
Fri,23,26,33,40,49,49,51,58,38
Sat,4,11,11,13,16,12,14,4,2
Sun,25,30,35,34,47,32,32,37,37
Mon,8,17,18,17,23,15,13,15,7
Tue,28,33,36,30,47,32,33,42,39
Wed,26,33,35,43,45,38,34,39,42
Thur,26,35,40,49,47,45,47,49,52
Sat,7,11,11,15,17,14,14,2,4
Fri,20,27,35,47,50,48,50,52,40
Sun,24,29,34,38,44,33,33,43,39
Mon,9,14,17,21,22,17,13,18,6
Tue,28,33,36,36,45,32,32,43,39
Wed,24,34,38,37,50,37,31,39,41
Thur,26,36,47,58,49,45,46,54,48
Fri,21,25,27,47,45,50,50,57,37
Sat,3,8,14,14,15,12,14,5,2
Sun,24,29,36,38,44,32,33,42,40
Mon,4,16,17,19,22,16,13,16,6
Tue,25,34,30,34,44,33,33,43,38
Wed,25,33,35,44,45,36,34,43,39
Thur,24,40,48,57,49,44,45,54,46
Sat,4,10,12,15,17,12,13,6,4
Fri,22,27,30,47,46,50,50,53,38
Mon,9,16,18,19,22,18,12,17,7
Sun,29,34,35,34,47,34,33,43,38
Tue,26,29,34,31,49,33,31,36,40
Wed,24,36,35,36,43,37,32,38,42
Thur,27,35,43,55,49,43,45,58,53
Fri,24,25,35,47,52,48,50,51,38
Sat,6,11,14,16,15,14,14,6,3
Sun,28,33,35,32,49,33,31,34,37
Mon,4,16,16,17,22,16,13,18,7
Tue,24,29,36,37,49,35,31,43,40
Wed,24,35,37,38,49,36,31,37,41
Thur,29,37,43,57,44,45,46,57,47
Fri,24,28,31,40,48,51,52,52,40
Sat,4,13,14,16,16,14,12,6,3
Sun,25,29,32,36,49,34,33,42,40
Mon,9,17,16,17,22,15,13,15,4
Tue,29,28,34,32,51,33,32,36,38
Wed,26,36,35,41,48,33,33,39,39
Thur,26,36,42,50,44,43,46,50,45
Fri,21,25,27,43,45,48,50,58,38
Sat,2,8,12,15,17,11,14,4,3
Sun,27,32,29,30,46,33,31,37,38
Mon,7,13,15,21,23,16,14,15,7
Tue,29,32,33,33,51,34,33,39,37
Wed,25,32,35,36,49,35,31,43,41
Thur,24,35,40,50,51,44,47,50,49
Fri,20,28,26,47,52,50,50,55,38
Sat,5,13,11,15,15,13,12,3,1
Sun,25,34,35,36,44,34,32,39,37
Mon,4,16,18,18,22,18,13,17,4
Tue,28,30,37,38,46,34,33,38,38
Wed,24,36,38,36,44,35,31,43,39
Thur,29,36,46,51,51,42,46,51,50
Fri,22,26,34,41,50,51,52,56,38
Sat,4,11,11,17,17,13,12,3,1
Sun,25,31,34,35,47,33,32,40,37
Mon,9,12,15,19,21,15,12,18,5
Tue,24,33,36,38,51,34,33,42,37
Thur,24,34,43,58,47,44,45,55,47
Fri,21,24,33,40,48,49,51,59,39
Wed,26,35,35,40,46,35,34,36,41
Sat,7,9,11,13,15,14,13,5,3
Sun,28,34,30,35,47,33,32,34,39
Mon,6,14,17,20,23,18,13,16,7
Tue,26,29,38,36,44,34,32,43,40
Fri,24,29,31,40,52,51,50,57,38
Sat,2,9,12,14,16,14,12,3,4
Wed,25,33,36,37,50,37,31,43,40
Sun,27,29,37,32,45,34,33,38,37
Tue,29,32,32,35,46,32,31,36,37
Mon,5,13,18,21,22,17,13,15,6
Thur,29,36,42,56,46,42,45,55,44
Thur,28,36,46,58,47,42,45,53,46
Fri,21,28,27,44,49,48,51,50,37
Wed,25,34,34,39,44,37,34,37,42
Mon,4,13,17,21,21,17,13,19,4
Tue,29,32,38,36,46,33,32,39,40
Sun,29,29,35,31,44,32,31,43,38
Sat,7,11,12,17,16,12,13,6,4
Wed,24,36,36,45,47,37,34,37,39
Thur,28,37,45,54,50,43,46,55,48
Fri,24,30,27,47,52,51,51,52,40
Sat,2,9,11,13,17,12,12,5,2
Sun,28,32,33,36,47,33,32,34,40
Mon,4,13,15,17,21,17,12,19,5
Tue,28,33,32,37,45,33,33,43,39
Wed,24,34,38,37,45,35,33,37,39
Thur,24,37,40,53,46,44,45,52,47
Fri,20,26,30,43,49,49,51,54,39
Sat,2,12,13,14,17,14,12,3,3
Sun,27,34,36,33,50,34,31,42,39
Mon,5,17,18,19,23,17,14,19,4
Tue,29,33,29,30,44,33,31,35,38
Wed,26,32,36,40,47,34,32,38,42
Thur,29,39,45,57,50,43,47,55,47
Fri,24,24,35,40,52,49,52,51,38
Sat,7,8,14,14,17,12,14,5,3
Sun,28,33,32,33,45,32,33,38,37
Mon,4,12,17,17,22,16,14,17,5
Tue,29,32,30,35,49,34,33,42,40
Wed,26,34,34,42,49,36,32,40,39
Thur,25,34,41,54,46,42,45,58,52
Fri,19,24,30,43,49,49,52,51,37
Sat,7,11,12,14,15,14,12,5,2
Sun,26,31,30,33,45,33,33,38,39
Mon,8,13,16,18,21,18,12,16,7
Tue,28,31,30,37,44,35,31,39,37
Wed,24,33,36,42,45,36,31,35,39
Thur,24,34,46,54,46,44,45,51,48
Fri,22,24,35,39,45,50,52,52,39
Sat,3,11,14,13,17,12,13,4,4
Mon,6,17,17,18,23,17,13,18,5
Sun,26,32,30,35,46,34,31,36,37
Tue,29,34,38,34,50,33,32,39,38
Wed,26,36,37,43,43,34,31,40,39
Thur,24,36,41,58,45,42,46,57,48
Fri,23,30,26,44,51,50,52,52,39
Sat,5,12,13,16,16,11,13,6,2
Sun,25,33,34,35,50,34,32,34,37
Mon,4,14,17,21,22,16,13,17,5
Tue,24,31,29,37,47,33,32,40,37
Wed,24,34,37,39,48,36,31,43,42
Thur,25,37,44,50,45,43,47,50,49
Fri,21,26,27,41,50,50,52,54,39
Sat,3,10,14,16,16,11,13,4,4
Mon,6,14,15,19,22,18,14,17,7
Sun,26,28,36,37,44,32,33,36,40
Tue,27,29,35,30,46,32,33,35,37
Wed,26,36,35,41,47,36,34,43,42
Thur,29,40,47,58,47,42,45,52,45
Fri,24,27,29,44,47,49,50,57,39
Sat,4,13,13,17,17,14,12,4,2
Sun,24,33,34,35,51,35,32,43,40
Mon,8,12,18,18,21,16,12,15,4
Tue,29,29,37,30,49,35,33,36,37
Wed,25,35,34,37,45,36,33,38,40
Thur,25,37,44,54,50,45,46,55,50
Fri,21,30,31,48,51,50,51,53,38
Sat,5,10,13,17,17,12,13,5,4
Sun,28,29,38,37,51,34,31,38,38
Mon,9,15,15,18,22,18,14,16,5
Tue,29,31,29,29,45,34,33,37,40
Wed,25,36,35,40,49,38,32,41,39
Thur,24,39,44,51,44,45,46,57,48
Fri,23,28,35,39,45,49,52,52,38
Sat,3,11,14,17,15,14,12,4,2
Sun,28,34,30,38,48,34,32,35,39
Mon,5,17,15,17,23,18,13,16,6
Tue,28,33,36,29,48,34,33,42,40
Wed,24,32,38,41,44,35,32,43,41
Thur,27,35,43,50,50,42,45,56,45
Fri,24,24,35,46,50,51,50,53,39
Sat,4,13,11,13,15,11,12,6,2
Sun,28,34,29,35,50,35,32,34,39
Mon,5,14,17,21,21,17,13,17,7
Tue,29,33,29,38,51,34,31,34,38
Wed,26,34,38,40,46,37,34,39,39
Thur,24,38,45,51,51,43,46,52,49
Sat,6,8,12,16,17,12,13,3,1
Fri,21,30,28,42,47,51,52,58,39
Sun,26,32,31,29,50,32,33,36,38
Mon,8,17,17,17,23,16,14,15,6
Tue,28,28,38,29,45,33,32,39,40
Wed,25,35,36,43,48,37,32,36,39
Thur,24,37,39,53,50,43,47,54,46
Fri,19,25,35,43,50,51,52,53,39
Sat,6,10,14,16,16,13,14,3,4
Sun,24,34,34,34,46,35,32,36,38
Mon,9,15,17,21,22,18,14,19,7
Tue,29,32,30,38,47,33,33,43,40
Wed,24,34,37,39,49,35,32,43,42
Thur,29,38,44,57,45,43,46,54,46
Fri,21,25,26,41,52,49,50,51,40
Sat,3,9,11,17,17,13,13,5,1
Sun,25,32,38,35,48,33,31,36,37
Mon,9,16,18,17,21,17,13,16,7
Tue,24,31,37,38,51,35,33,42,38
Wed,24,34,37,37,47,35,31,42,40
Thur,28,37,42,55,46,45,46,58,50
Fri,23,25,35,47,47,51,52,54,40
Sat,6,10,13,14,15,12,13,6,4
Sun,28,33,29,34,48,34,33,37,37
Mon,7,15,16,17,22,15,12,16,5
Tue,24,34,30,38,46,34,33,40,37
Wed,25,32,37,43,44,34,33,40,39
Thur,27,36,48,55,49,42,45,53,53
Fri,20,25,33,43,52,51,50,52,38
Sat,3,12,13,17,17,12,14,3,4
Sun,27,33,33,29,45,33,31,34,37
Mon,8,17,16,17,21,17,13,15,4
Tue,25,33,29,33,48,35,33,41,38
Wed,24,34,38,39,50,33,31,34,41
Thur,24,34,39,52,48,43,47,52,47
Fri,22,27,31,46,47,50,50,54,37
Sat,5,13,13,15,16,12,14,6,2
Sun,24,34,32,29,45,34,32,41,37
Mon,5,17,15,21,21,17,14,19,4
Tue,26,28,34,33,47,33,32,35,39
Wed,25,34,35,36,43,35,31,41,39
Thur,29,40,44,53,47,43,45,50,52
Fri,20,25,33,46,47,50,51,51,40
Sat,7,9,12,15,17,13,13,6,3
Sun,29,33,31,29,51,35,33,37,38
Mon,8,12,18,21,21,15,14,19,7
Tue,29,34,36,29,47,32,31,41,38
Wed,25,35,35,38,49,36,33,39,40
Thur,27,37,42,54,46,44,45,55,49
Fri,24,25,34,46,46,49,50,54,40
Sat,7,8,13,13,16,14,12,3,2
Sun,26,30,36,32,50,35,32,42,39
Mon,6,14,16,20,22,18,14,19,4
Tue,24,33,33,32,46,34,31,40,38
Wed,25,35,37,36,45,36,34,42,42
Thur,26,37,41,57,45,42,46,56,48
Fri,19,27,28,46,52,50,51,58,37
Sat,7,12,13,17,15,12,14,6,3
Sun,28,28,38,34,50,35,33,36,39
Mon,7,16,16,17,21,17,13,17,7
Tue,29,31,34,29,47,33,32,34,38
Wed,26,32,35,41,44,33,32,39,40
Thur,25,36,44,50,49,45,45,57,46
Fri,21,30,27,43,52,48,52,50,37
Sat,4,13,14,14,15,12,12,2,2
Sun,28,33,38,38,49,33,32,36,40
Mon,9,15,15,19,21,17,13,18,4
Tue,25,32,38,30,44,32,32,42,37
Wed,25,34,38,38,45,34,33,39,40
Thur,26,40,43,55,45,44,46,54,51
Fri,24,27,27,48,52,50,51,55,38
Sat,5,12,11,13,17,13,14,4,2
Sun,29,29,38,29,49,35,31,36,39
Mon,5,15,15,18,23,17,14,17,4
Tue,24,30,29,29,47,34,33,43,37
Wed,26,35,34,38,48,36,31,39,40
Thur,28,39,47,50,44,42,46,57,48
Fri,24,29,27,41,46,48,50,52,38
Sat,6,12,14,15,16,12,14,6,1
Sun,25,34,30,34,50,32,31,34,37
Mon,5,17,18,17,21,17,13,15,4
Tue,28,29,31,31,46,32,33,34,40
Wed,25,35,35,37,46,36,33,35,39
Thur,27,39,39,56,49,42,46,58,44
Fri,23,26,33,44,49,48,52,59,38
Sat,3,11,13,16,15,13,12,4,4
Sun,25,32,34,33,47,33,31,38,38
Tue,25,28,31,31,51,35,32,43,40
Mon,4,16,16,19,23,15,13,18,7
Wed,25,36,34,42,44,36,32,40,39
Thur,27,37,40,50,47,45,47,49,48
Fri,24,26,28,45,51,49,50,51,39
Sat,6,13,11,16,17,12,12,5,4
Sun,29,33,31,29,45,33,32,43,37
Mon,7,13,15,18,22,15,13,19,7
Tue,26,29,35,31,47,34,33,35,40
Wed,25,33,37,36,48,35,33,41,39
Thur,26,34,41,49,49,44,47,52,52
Fri,22,29,27,43,47,48,52,58,39
Sat,2,12,14,15,15,12,12,5,2
Sun,28,28,32,34,45,32,32,38,37
Mon,8,13,18,20,22,18,12,19,5
Tue,25,33,34,37,49,32,32,39,38
Wed,24,32,34,42,48,38,32,39,42
Thur,26,37,45,51,50,44,46,57,51
Fri,24,27,33,42,46,50,51,54,37
Sat,6,11,12,14,16,12,13,5,1
Sun,25,34,38,36,51,32,32,42,39
Mon,9,12,15,20,22,16,14,15,4
Tue,29,28,33,32,46,32,32,38,40
Wed,25,35,36,36,45,35,33,35,42
Thur,29,36,39,52,46,43,47,54,53
Fri,21,25,29,48,50,48,51,58,37
Sat,7,10,11,15,15,11,14,5,3
Sun,27,30,34,32,44,35,33,37,40
Mon,6,17,16,20,23,17,14,17,6
Tue,27,31,30,35,45,33,31,42,39
Wed,24,34,38,37,48,35,31,36,40
Thur,25,39,45,57,47,43,47,55,47
